Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
489,C,Mandalay,Normal,Male,Health and beauty,47.43,3,7.1145,149.4045,06-17-2019,13,Credit card,142.29000000000002,4.761904762,7.1145,5.9
490,A,Yangon,Member,Male,Fashion accessories,7.72,1,0.386,8.106,04-03-2019,12,,7.72,4.761904762,0.386,7.4
491,B,Naypyitaw,Member,Male,Electronic accessories,36.19,2,3.619,75.999,06-19-2019,19,Credit card,72.38,4.761904762,3.619,4.2
492,B,Yangon,Normal,Male,Sports and travel,64.81,8,25.924,544.404,05-08-2019,21,Cash,518.48,4.761904762,25.924,3.4
493,C,Mandalay,Normal,Male,Sports and travel,5.88,5,1.47,30.87,04-08-2019,12,Ewallet,29.400000000000002,4.761904762,1.47,2.6
494,B,Yangon,Normal,Male,Home and lifestyle,93.31,1,4.6655,97.9755,04-29-2019,19,Credit card,93.31,4.761904762,4.6655,8.5
495,B,Naypyitaw,Member,Male,Electronic accessories,67.99,4,13.598,285.558,04-08-2019,16,,271.96,4.761904762,13.598,6.8
496,A,Mandalay,Normal,Female,Food and beverages,31.36,5,7.84,164.64,05-22-2019,13,Credit card,156.79999999999998,4.761904762,7.84,8.4
497,A,Naypyitaw,Member,Female,Sports and travel,95.47,2,9.547,200.487,06-22-2019,13,Credit card,190.94,4.761904762,9.547,6.1
498,C,Naypyitaw,Member,Female,Electronic accessories,52.96,9,23.832,500.472,06-05-2019,15,Credit card,476.64,4.761904762,23.832,7.5
499,A,Mandalay,Normal,Female,Health and beauty,64.22,2,6.422,134.862,06-04-2019,21,Credit card,128.44,4.761904762,6.422,8
500,A,Yangon,Normal,Female,Electronic accessories,37.45,4,7.49,157.29,04-23-2019,9,Credit card,149.79999999999998,4.761904762,7.49,5.7
501,A,Mandalay,Normal,Female,Electronic accessories,28.77,3,4.3155,90.6255,04-12-2019,14,Ewallet,86.31,4.761904762,4.3155,4.3
502,A,Naypyitaw,Member,Female,Fashion accessories,63.32,9,28.494,598.374,05-31-2019,21,Cash,569.88,4.761904762,28.494,4.1
503,C,Naypyitaw,Member,Male,Electronic accessories,41.38,5,10.345,217.245,05-22-2019,9,Credit card,206.9,4.761904762,10.345,6.9
504,A,Yangon,Normal,Male,Food and beverages,59.31,4,11.862,249.102,05-23-2019,17,Cash,237.24,4.761904762,11.862,9.8
505,C,Naypyitaw,Normal,Female,Sports and travel,31.73,3,4.7595,99.9495,04-26-2019,20,Ewallet,95.19,4.761904762,4.7595,6
506,A,Mandalay,Normal,Male,Sports and travel,83.21,10,41.605,873.705,06-19-2019,13,Credit card,832.1,4.761904762,41.605,2.4
507,C,Naypyitaw,Normal,Male,Sports and travel,41.74,4,8.348,175.308,05-24-2019,18,,166.95999999999998,4.761904762,8.348,2
508,B,Mandalay,Normal,Female,Health and beauty,88.03,4,17.606,369.726,06-08-2019,12,,352.12,4.761904762,17.606,4.1
509,A,Naypyitaw,Member,Male,Fashion accessories,24.59,7,8.6065,180.7365,04-05-2019,12,Cash,172.13,4.761904762,8.6065,8.4
510,A,Yangon,Normal,Male,Electronic accessories,76.76,1,3.838,80.598,05-05-2019,13,,76.76,4.761904762,3.838,6.5
511,A,Yangon,Normal,Female,Health and beauty,35.1,4,7.02,147.42,06-18-2019,17,Ewallet,140.39999999999998,4.761904762,7.02,2.9
512,B,Yangon,Normal,Female,Food and beverages,73.95,4,14.79,310.59,05-28-2019,13,Credit card,295.79999999999995,4.761904762,14.79,3.5
513,C,Naypyitaw,Member,Male,Home and lifestyle,3.87,2,0.387,8.127,06-25-2019,10,,7.74,4.761904762,0.387,6.8
514,B,Yangon,Normal,Male,Electronic accessories,28.33,8,11.332,237.972,06-20-2019,12,Ewallet,226.64000000000001,4.761904762,11.332,4.7
515,C,Mandalay,Member,Female,Electronic accessories,33.21,9,14.9445,313.8345,04-24-2019,14,Cash,298.89,4.761904762,14.9445,7.8
516,A,Mandalay,Member,Male,Electronic accessories,65.72,1,3.286,69.006,06-05-2019,13,Ewallet,65.72,4.761904762,3.286,2.1
517,C,Naypyitaw,Normal,Female,Sports and travel,99.12,7,34.692,728.532,06-17-2019,15,,693.84,4.761904762,34.692,3.4
518,C,Yangon,Member,Male,Home and lifestyle,54.18,7,18.963,398.223,05-19-2019,16,Cash,379.26,4.761904762,18.963,8.4
519,A,Mandalay,Normal,Female,Electronic accessories,58.65,2,5.865,123.165,04-21-2019,15,Ewallet,117.30000000000001,4.761904762,5.865,3
520,C,Mandalay,Member,Male,Health and beauty,71.29,2,7.129,149.709,05-12-2019,18,Ewallet,142.58,4.761904762,7.129,9.2
521,B,Mandalay,Normal,Male,Health and beauty,76.97,3,11.5455,242.4555,05-15-2019,16,Credit card,230.91,4.761904762,11.5455,6.8
522,A,Mandalay,Normal,Female,Sports and travel,78.53,7,27.4855,577.1955,05-23-2019,11,Cash,549.71,4.761904762,27.4855,7.5
523,A,Naypyitaw,Member,Male,Electronic accessories,26.57,10,13.285,278.985,06-04-2019,21,,265.7,4.761904762,13.285,2.4
524,B,Yangon,Member,Female,Food and beverages,82.01,7,28.7035,602.7735,04-10-2019,20,,574.07,4.761904762,28.7035,6
525,C,Mandalay,Normal,Male,Electronic accessories,78.42,7,27.447,576.387,05-15-2019,19,Credit card,548.9399999999999,4.761904762,27.447,3.7
526,A,Yangon,Normal,Male,Food and beverages,62.64,7,21.924,460.404,04-27-2019,20,Cash,438.48,4.761904762,21.924,2.1
527,B,Mandalay,Normal,Male,Health and beauty,71.2,1,3.56,74.76,05-20-2019,21,Cash,71.2,4.761904762,3.56,4.8
528,C,Mandalay,Normal,Female,Health and beauty,33.74,7,11.809,247.989,06-25-2019,21,Credit card,236.18,4.761904762,11.809,9.4
529,B,Naypyitaw,Normal,Male,Electronic accessories,57.68,7,20.188,423.948,04-29-2019,15,Cash,403.76,4.761904762,20.188,6.5
530,C,Mandalay,Member,Male,Sports and travel,79.86,10,39.93,838.53,06-08-2019,10,Cash,798.6,4.761904762,39.93,3.8
531,A,Mandalay,Member,Male,Health and beauty,48.96,9,22.032,462.672,06-24-2019,20,,440.64000000000004,4.761904762,22.032,4.2
532,B,Mandalay,Member,Male,Home and lifestyle,18.16,3,2.724,57.204,06-07-2019,18,Credit card,54.480000000000004,4.761904762,2.724,9.5
533,A,Naypyitaw,Normal,Male,Fashion accessories,8.11,7,2.8385,59.6085,06-24-2019,19,Ewallet,56.769999999999996,4.761904762,2.8385,7.6
534,A,Yangon,Normal,Female,Sports and travel,46.3,10,23.15,486.15,05-26-2019,19,Credit card,463,4.761904762,23.15,6.7
535,A,Naypyitaw,Member,Female,Home and lifestyle,100.64,7,35.224,739.704,06-26-2019,15,Credit card,704.4799999999999,4.761904762,35.224,3.9
536,C,Naypyitaw,Normal,Male,Food and beverages,69.22,10,34.61,726.81,06-22-2019,10,Cash,692.1999999999999,4.761904762,34.61,7.5
537,B,Yangon,Member,Male,Home and lifestyle,40.63,8,16.252,341.292,06-16-2019,14,,325.03999999999996,4.761904762,16.252,2.5
538,A,Yangon,Member,Female,Food and beverages,7.87,1,0.3935,8.2635,05-07-2019,15,Ewallet,7.87,4.761904762,0.3935,1.4
539,B,Naypyitaw,Member,Male,Fashion accessories,1.78,9,0.801,16.821,06-15-2019,14,Ewallet,16.020000000000003,4.761904762,0.801,2.8
540,B,Naypyitaw,Normal,Female,Fashion accessories,29.82,5,7.455,156.555,05-08-2019,12,Ewallet,149.1,4.761904762,7.455,3.7
541,A,Yangon,Member,Male,Sports and travel,21.03,4,4.206,88.326,04-03-2019,16,,84.11999999999999,4.761904762,4.206,7.1
542,B,Yangon,Normal,Female,Health and beauty,60.59,5,15.1475,318.0975,05-25-2019,19,Ewallet,302.95000000000005,4.761904762,15.1475,1.9
543,A,Mandalay,Normal,Female,Electronic accessories,39.48,4,7.896,165.816,06-27-2019,9,,157.92000000000002,4.761904762,7.896,2.9
544,A,Yangon,Normal,Male,Food and beverages,84.77,1,4.2385,89.0085,04-01-2019,20,Cash,84.77,4.761904762,4.2385,8.2
545,C,Mandalay,Member,Female,Electronic accessories,95.74,5,23.935,502.635,05-06-2019,10,Ewallet,478.7,4.761904762,23.935,8.9
546,A,Yangon,Normal,Female,Health and beauty,20.22,10,10.11,212.31,06-01-2019,15,Cash,202.2,4.761904762,10.11,6.7
547,C,Mandalay,Normal,Female,Sports and travel,100.06,8,40.024,840.504,06-28-2019,15,,800.48,4.761904762,40.024,4.4
548,A,Yangon,Member,Male,Sports and travel,19.82,3,2.973,62.433,05-24-2019,12,Cash,59.46,4.761904762,2.973,4
549,B,Mandalay,Member,Female,Sports and travel,73.83,1,3.6915,77.5215,05-13-2019,10,Ewallet,73.83,4.761904762,3.6915,4.3
550,A,Yangon,Normal,Female,Health and beauty,55.16,5,13.79,289.59,05-24-2019,17,,275.79999999999995,4.761904762,13.79,9.3
551,B,Naypyitaw,Member,Male,Electronic accessories,45.47,7,15.9145,334.2045,06-04-2019,14,Cash,318.29,4.761904762,15.9145,5.4
552,C,Mandalay,Member,Female,Health and beauty,67.87,3,10.1805,213.7905,06-04-2019,12,,203.61,4.761904762,10.1805,2
553,A,Naypyitaw,Normal,Male,Electronic accessories,96.67,3,14.5005,304.5105,05-25-2019,9,Credit card,290.01,4.761904762,14.5005,3.7
554,A,Naypyitaw,Normal,Male,Health and beauty,97.11,10,48.555,1019.655,06-26-2019,16,Credit card,971.1,4.761904762,48.555,1.9
555,C,Naypyitaw,Member,Male,Home and lifestyle,82.86,7,29.001,609.021,06-27-2019,19,,580.02,4.761904762,29.001,9.5
556,A,Naypyitaw,Normal,Male,Fashion accessories,13.13,10,6.565,137.865,06-10-2019,10,Credit card,131.3,4.761904762,6.565,4.8
557,A,Yangon,Normal,Male,Sports and travel,52.46,9,23.607,495.747,05-08-2019,11,Credit card,472.14,4.761904762,23.607,3.1
558,B,Mandalay,Member,Male,Food and beverages,43.27,6,12.981,272.601,06-26-2019,9,Cash,259.62,4.761904762,12.981,5.4
559,A,Naypyitaw,Normal,Female,Electronic accessories,68.11,3,10.2165,214.5465,05-19-2019,20,,204.33,4.761904762,10.2165,5
560,B,Naypyitaw,Normal,Female,Food and beverages,97.46,2,9.746,204.666,04-10-2019,10,Ewallet,194.92,4.761904762,9.746,3.9
561,A,Mandalay,Normal,Male,Home and lifestyle,52.49,6,15.747,330.687,06-07-2019,13,Credit card,314.94,4.761904762,15.747,3.3
562,A,Naypyitaw,Member,Male,Sports and travel,34.56,8,13.824,290.304,04-20-2019,10,Cash,276.47999999999996,4.761904762,13.824,3.5
563,B,Yangon,Normal,Male,Electronic accessories,19.29,5,4.8225,101.2725,04-01-2019,11,Credit card,96.44999999999999,4.761904762,4.8225,1.9
564,A,Mandalay,Member,Male,Health and beauty,22.98,6,6.894,144.774,05-18-2019,19,Credit card,137.88,4.761904762,6.894,2.4
565,C,Mandalay,Normal,Female,Electronic accessories,75.18,3,11.277,236.817,05-19-2019,11,Credit card,225.54000000000002,4.761904762,11.277,9.2
566,C,Yangon,Member,Female,Fashion accessories,63.55,5,15.8875,333.6375,04-10-2019,16,Ewallet,317.75,4.761904762,15.8875,7.3
567,B,Naypyitaw,Member,Male,Fashion accessories,85.35,5,21.3375,448.0875,05-31-2019,15,Cash,426.75,4.761904762,21.3375,9.9
568,B,Naypyitaw,Normal,Female,Sports and travel,87.85,9,39.5325,830.1825,04-04-2019,11,Cash,790.65,4.761904762,39.5325,6
569,C,Naypyitaw,Member,Female,Fashion accessories,84.91,7,29.7185,624.0885,04-03-2019,17,,594.37,4.761904762,29.7185,8
570,A,Naypyitaw,Normal,Female,Home and lifestyle,58.95,4,11.79,247.59,05-02-2019,12,Ewallet,235.8,4.761904762,11.79,7.8
571,B,Yangon,Normal,Female,Health and beauty,96.96,8,38.784,814.464,06-16-2019,20,Cash,775.6800000000001,4.761904762,38.784,8.9
572,C,Yangon,Member,Female,Home and lifestyle,34.51,9,15.5295,326.1195,04-01-2019,20,Ewallet,310.59000000000003,4.761904762,15.5295,7.8
573,C,Naypyitaw,Normal,Female,Sports and travel,82,9,36.9,774.9,05-13-2019,13,,738,4.761904762,36.9,2.1
574,C,Mandalay,Member,Female,Food and beverages,46.96,8,18.784,394.464,05-18-2019,21,Ewallet,375.68,4.761904762,18.784,4.1
575,B,Yangon,Member,Male,Food and beverages,62.61,8,25.044,525.924,06-26-2019,11,Ewallet,500.88,4.761904762,25.044,3
576,A,Yangon,Member,Male,Health and beauty,55.67,6,16.701,350.721,06-20-2019,11,Credit card,334.02,4.761904762,16.701,4.8
577,A,Yangon,Member,Female,Food and beverages,48.88,5,12.22,256.62,06-17-2019,15,Credit card,244.4,4.761904762,12.22,2.6
578,A,Yangon,Normal,Male,Food and beverages,7.09,6,2.127,44.667,06-21-2019,21,Ewallet,42.54,4.761904762,2.127,3.2
579,C,Mandalay,Normal,Male,Electronic accessories,19.52,9,8.784,184.464,06-01-2019,11,,175.68,4.761904762,8.784,4.8
580,A,Naypyitaw,Member,Male,Fashion accessories,58.97,5,14.7425,309.5925,06-21-2019,14,Ewallet,294.84999999999997,4.761904762,14.7425,9.6
581,A,Naypyitaw,Member,Female,Sports and travel,44.53,2,4.453,93.513,05-07-2019,19,Cash,89.06,4.761904762,4.453,2.4
582,B,Yangon,Normal,Female,Health and beauty,68.68,4,13.736,288.456,06-28-2019,9,,274.72,4.761904762,13.736,7
583,A,Naypyitaw,Member,Female,Home and lifestyle,2.6,7,0.91,19.11,04-05-2019,10,Ewallet,18.2,4.761904762,0.91,4.3
584,C,Mandalay,Member,Male,Health and beauty,94.5,3,14.175,297.675,06-14-2019,20,Ewallet,283.5,4.761904762,14.175,4.3
585,A,Naypyitaw,Member,Female,Electronic accessories,13.6,4,2.72,57.12,04-10-2019,15,,54.4,4.761904762,2.72,9.1
586,A,Yangon,Member,Male,Sports and travel,30.68,9,13.806,289.926,06-20-2019,14,Credit card,276.12,4.761904762,13.806,2.6
587,C,Yangon,Member,Female,Electronic accessories,76.71,5,19.1775,402.7275,05-24-2019,18,Credit card,383.55,4.761904762,19.1775,2.2
588,A,Yangon,Normal,Male,Fashion accessories,71.27,7,24.9445,523.8345,04-10-2019,17,Credit card,498.89000000000004,4.761904762,24.9445,3.8
589,C,Mandalay,Member,Male,Sports and travel,28.59,1,1.4295,30.0195,05-25-2019,14,Ewallet,28.59,4.761904762,1.4295,8.7
590,B,Naypyitaw,Normal,Female,Electronic accessories,74.22,5,18.555,389.655,05-24-2019,18,Cash,371.09999999999997,4.761904762,18.555,6.6
591,A,Yangon,Normal,Male,Electronic accessories,1.57,6,0.471,9.891,06-18-2019,9,Cash,9.42,4.761904762,0.471,3.7
592,A,Mandalay,Normal,Female,Food and beverages,37.49,10,18.745,393.645,04-09-2019,20,Cash,374.9,4.761904762,18.745,8.3
593,A,Mandalay,Normal,Male,Health and beauty,47.38,6,14.214,298.494,06-28-2019,20,Cash,284.28000000000003,4.761904762,14.214,9.5
594,C,Mandalay,Member,Female,Fashion accessories,22.34,1,1.117,23.457,04-21-2019,13,Ewallet,22.34,4.761904762,1.117,6.2
595,A,Yangon,Member,Female,Electronic accessories,88.07,2,8.807,184.947,06-12-2019,19,Cash,176.14000000000001,4.761904762,8.807,6.7
596,C,Mandalay,Member,Female,Electronic accessories,52.03,5,13.0075,273.1575,04-29-2019,17,Ewallet,260.15000000000003,4.761904762,13.0075,9.5
597,B,Naypyitaw,Normal,Female,Food and beverages,89.74,9,40.383,848.043,05-05-2019,14,,807.66,4.761904762,40.383,1.5
598,A,Naypyitaw,Normal,Female,Food and beverages,11.3,1,0.565,11.865,05-24-2019,16,Cash,11.3,4.761904762,0.565,2.7
599,A,Naypyitaw,Member,Female,Food and beverages,91.2,6,27.36,574.56,05-01-2019,16,Ewallet,547.1999999999999,4.761904762,27.36,6
600,C,Naypyitaw,Normal,Female,Fashion accessories,68.07,2,6.807,142.947,05-03-2019,21,Ewallet,136.14000000000001,4.761904762,6.807,9.3
601,A,Mandalay,Member,Female,Food and beverages,56.93,2,5.693,119.553,06-17-2019,10,Credit card,113.86,4.761904762,5.693,2.6
602,C,Naypyitaw,Normal,Male,Fashion accessories,87.37,7,30.5795,642.1695,04-11-2019,15,Ewallet,611.5899999999999,4.761904762,30.5795,2.5
603,B,Naypyitaw,Member,Male,Food and beverages,79.25,5,19.8125,416.0625,06-26-2019,17,Credit card,396.25,4.761904762,19.8125,3.9
604,C,Yangon,Normal,Male,Health and beauty,35.7,4,7.14,149.94,04-24-2019,10,Cash,142.8,4.761904762,7.14,3.5
605,B,Yangon,Member,Male,Sports and travel,30.99,5,7.7475,162.6975,05-10-2019,17,Credit card,154.95,4.761904762,7.7475,6.9
606,B,Yangon,Normal,Male,Home and lifestyle,79.26,7,27.741,582.561,05-26-2019,16,Credit card,554.82,4.761904762,27.741,1.8
607,A,Naypyitaw,Member,Male,Food and beverages,70.47,5,17.6175,369.9675,05-13-2019,10,Cash,352.34999999999997,4.761904762,17.6175,1.1
608,A,Naypyitaw,Member,Male,Fashion accessories,84.98,8,33.992,713.832,06-14-2019,20,Credit card,679.84,4.761904762,33.992,4.2
609,C,Yangon,Member,Male,Home and lifestyle,19.87,3,2.9805,62.5905,06-04-2019,14,Cash,59.61,4.761904762,2.9805,4.3
610,A,Naypyitaw,Normal,Female,Sports and travel,53.78,3,8.067,169.407,05-06-2019,9,,161.34,4.761904762,8.067,5.6
611,C,Yangon,Normal,Male,Electronic accessories,58.09,1,2.9045,60.9945,06-18-2019,20,Credit card,58.09,4.761904762,2.9045,7.7
612,B,Naypyitaw,Normal,Female,Health and beauty,82.09,8,32.836,689.556,05-29-2019,14,,656.72,4.761904762,32.836,2
613,B,Mandalay,Member,Female,Food and beverages,44.62,3,6.693,140.553,06-18-2019,10,Cash,133.85999999999999,4.761904762,6.693,9.7
614,C,Yangon,Member,Male,Electronic accessories,70.77,9,31.8465,668.7765,04-28-2019,9,Credit card,636.9300000000001,4.761904762,31.8465,6.3
615,C,Mandalay,Normal,Male,Electronic accessories,25.87,1,1.2935,27.1635,05-18-2019,18,,25.869999999999997,4.761904762,1.2935,6.5
616,B,Mandalay,Normal,Female,Home and lifestyle,49.21,1,2.4605,51.6705,04-18-2019,9,Credit card,49.209999999999994,4.761904762,2.4605,6.6
617,C,Mandalay,Member,Female,Home and lifestyle,26.24,9,11.808,247.968,04-02-2019,9,,236.16,4.761904762,11.808,3.1
618,A,Mandalay,Normal,Male,Food and beverages,36.71,1,1.8355,38.5455,06-03-2019,20,,36.709999999999994,4.761904762,1.8355,3.8
619,B,Mandalay,Member,Female,Home and lifestyle,1.52,3,0.228,4.788,04-03-2019,13,Cash,4.5600000000000005,4.761904762,0.228,5.6
620,B,Mandalay,Normal,Female,Home and lifestyle,90.55,6,27.165,570.465,05-27-2019,9,Ewallet,543.3000000000001,4.761904762,27.165,9.6
621,C,Naypyitaw,Member,Male,Fashion accessories,50.2,9,22.59,474.39,04-21-2019,18,Cash,451.8,4.761904762,22.59,1.2
622,C,Yangon,Normal,Male,Sports and travel,19.22,4,3.844,80.724,04-15-2019,12,Cash,76.88000000000001,4.761904762,3.844,3.6
623,A,Mandalay,Normal,Male,Electronic accessories,30.76,7,10.766,226.086,06-05-2019,14,Credit card,215.32000000000002,4.761904762,10.766,3.8
624,B,Mandalay,Member,Female,Food and beverages,87.79,3,13.1685,276.5385,05-01-2019,19,Ewallet,263.37,4.761904762,13.1685,9.8
625,B,Yangon,Member,Female,Home and lifestyle,15.63,4,3.126,65.646,05-06-2019,18,,62.52,4.761904762,3.126,9.7
626,C,Mandalay,Member,Female,Food and beverages,65.43,6,19.629,412.209,06-14-2019,14,,392.58,4.761904762,19.629,5.7
627,B,Naypyitaw,Normal,Female,Food and beverages,72.91,9,32.8095,688.9995,06-22-2019,16,Ewallet,656.19,4.761904762,32.8095,4.2
628,A,Mandalay,Member,Female,Home and lifestyle,63.21,8,25.284,530.964,05-09-2019,17,Cash,505.68000000000006,4.761904762,25.284,8.1
629,C,Naypyitaw,Normal,Male,Fashion accessories,68.12,7,23.842,500.682,04-14-2019,9,Credit card,476.84000000000003,4.761904762,23.842,5.5
630,C,Mandalay,Member,Male,Sports and travel,71.5,6,21.45,450.45,05-04-2019,13,Credit card,429,4.761904762,21.45,3.5
631,B,Naypyitaw,Normal,Female,Home and lifestyle,46.3,4,9.26,194.46,04-03-2019,15,Cash,185.20000000000002,4.761904762,9.26,8.8
632,C,Naypyitaw,Member,Male,Home and lifestyle,26.66,4,5.332,111.972,04-17-2019,21,Credit card,106.64,4.761904762,5.332,8.5
633,B,Mandalay,Normal,Female,Food and beverages,59.01,3,8.8515,185.8815,04-29-2019,15,Cash,177.03,4.761904762,8.8515,4.8
634,A,Yangon,Member,Female,Food and beverages,73.29,9,32.9805,692.5905,04-03-2019,14,Cash,659.61,4.761904762,32.9805,6.8
635,A,Mandalay,Normal,Male,Sports and travel,15.94,7,5.579,117.159,05-29-2019,14,Cash,111.58000000000001,4.761904762,5.579,1.9
636,B,Mandalay,Normal,Female,Electronic accessories,20.43,5,5.1075,107.2575,06-23-2019,19,Ewallet,102.14999999999999,4.761904762,5.1075,4.1
637,B,Naypyitaw,Member,Male,Fashion accessories,38.5,1,1.925,40.425,04-27-2019,15,,38.5,4.761904762,1.925,2.4
638,C,Yangon,Normal,Female,Sports and travel,73.77,7,25.8195,542.2095,06-24-2019,19,,516.3900000000001,4.761904762,25.8195,5
639,C,Naypyitaw,Normal,Female,Home and lifestyle,25.43,7,8.9005,186.9105,04-15-2019,10,,178.01000000000002,4.761904762,8.9005,1.8
640,A,Yangon,Member,Male,Food and beverages,83.26,10,41.63,874.23,05-20-2019,10,Ewallet,832.6,4.761904762,41.63,1
641,C,Naypyitaw,Normal,Male,Electronic accessories,52.84,7,18.494,388.374,06-18-2019,15,Ewallet,369.88,4.761904762,18.494,3.3
642,A,Naypyitaw,Member,Male,Health and beauty,45.42,6,13.626,286.146,04-23-2019,10,,272.52000000000004,4.761904762,13.626,8.7
643,B,Mandalay,Normal,Male,Electronic accessories,59.57,7,20.8495,437.8395,05-12-2019,17,Ewallet,416.99,4.761904762,20.8495,4
644,B,Yangon,Normal,Female,Electronic accessories,55.02,6,16.506,346.626,05-07-2019,9,,330.12,4.761904762,16.506,6.3
645,A,Naypyitaw,Normal,Male,Food and beverages,8.93,2,0.893,18.753,05-01-2019,17,,17.86,4.761904762,0.893,4.6
646,A,Naypyitaw,Member,Female,Fashion accessories,99.56,10,49.78,1045.38,04-27-2019,9,Ewallet,995.6000000000001,4.761904762,49.78,8.8
647,A,Yangon,Member,Male,Health and beauty,23,6,6.9,144.9,05-20-2019,20,Ewallet,138,4.761904762,6.9,7.3
648,C,Mandalay,Member,Female,Food and beverages,36.93,10,18.465,387.765,04-30-2019,11,,369.3,4.761904762,18.465,2.7
649,C,Naypyitaw,Normal,Male,Electronic accessories,64.06,3,9.609,201.789,04-22-2019,18,Ewallet,192.17999999999998,4.761904762,9.609,4.3
650,A,Yangon,Member,Male,Electronic accessories,95.96,6,28.788,604.548,06-06-2019,19,,575.76,4.761904762,28.788,8.7
651,B,Naypyitaw,Member,Male,Food and beverages,82.23,4,16.446,345.366,04-01-2019,20,,328.91999999999996,4.761904762,16.446,6.6
652,A,Naypyitaw,Member,Female,Health and beauty,77.43,3,11.6145,243.9045,05-24-2019,18,Ewallet,232.29000000000002,4.761904762,11.6145,9.3
653,B,Mandalay,Member,Female,Electronic accessories,81.96,9,36.882,774.522,06-07-2019,15,Credit card,737.6400000000001,4.761904762,36.882,5.6
654,A,Yangon,Member,Female,Sports and travel,21.55,2,2.155,45.255,05-31-2019,12,Ewallet,43.1,4.761904762,2.155,1.8
655,A,Naypyitaw,Member,Female,Fashion accessories,54.69,3,8.2035,172.2735,06-06-2019,19,,164.07000000000002,4.761904762,8.2035,7.3
656,A,Naypyitaw,Member,Female,Food and beverages,1.57,3,0.2355,4.9455,05-03-2019,12,Cash,4.71,4.761904762,0.2355,7.5
657,A,Yangon,Normal,Female,Food and beverages,74.6,1,3.73,78.33,04-10-2019,11,Cash,74.6,4.761904762,3.73,5.5
658,B,Yangon,Member,Male,Food and beverages,51.71,9,23.2695,488.6595,05-21-2019,19,Credit card,465.39,4.761904762,23.2695,6.3
659,A,Mandalay,Normal,Female,Electronic accessories,85.97,10,42.985,902.685,05-08-2019,17,Credit card,859.6999999999999,4.761904762,42.985,3.8
660,B,Naypyitaw,Normal,Female,Sports and travel,5.22,9,2.349,49.329,05-02-2019,21,Ewallet,46.980000000000004,4.761904762,2.349,8.3
661,C,Yangon,Normal,Female,Sports and travel,57.62,10,28.81,605.01,04-26-2019,9,Credit card,576.2,4.761904762,28.81,8.6
662,B,Naypyitaw,Member,Male,Electronic accessories,64.83,2,6.483,136.143,05-01-2019,11,Cash,129.66,4.761904762,6.483,2.3
663,B,Yangon,Normal,Female,Sports and travel,84.92,9,38.214,802.494,05-28-2019,15,Credit card,764.28,4.761904762,38.214,7.7
664,B,Yangon,Normal,Male,Food and beverages,74.82,2,7.482,157.122,05-05-2019,14,Credit card,149.64000000000001,4.761904762,7.482,1.4
665,C,Yangon,Member,Male,Food and beverages,81.47,9,36.6615,769.8915,04-02-2019,10,,733.2299999999999,4.761904762,36.6615,7.6
666,B,Naypyitaw,Member,Female,Electronic accessories,93.88,5,23.47,492.87,05-30-2019,16,Cash,469.4,4.761904762,23.47,3.3
667,C,Mandalay,Normal,Female,Health and beauty,69.76,9,31.392,659.232,05-10-2019,18,Credit card,627.8399999999999,4.761904762,31.392,4
668,A,Naypyitaw,Member,Male,Home and lifestyle,94.78,4,18.956,398.076,04-21-2019,12,Cash,379.12,4.761904762,18.956,3.4
669,C,Mandalay,Normal,Male,Electronic accessories,11.76,9,5.292,111.132,06-20-2019,21,Ewallet,105.84,4.761904762,5.292,6.7
670,C,Mandalay,Member,Male,Fashion accessories,81.86,9,36.837,773.577,04-05-2019,14,,736.74,4.761904762,36.837,2.3
671,A,Naypyitaw,Member,Male,Food and beverages,1.77,2,0.177,3.717,06-10-2019,11,Cash,3.54,4.761904762,0.177,2.1
672,C,Yangon,Member,Male,Fashion accessories,33.71,5,8.4275,176.9775,05-23-2019,11,,168.54999999999998,4.761904762,8.4275,4.9
673,C,Naypyitaw,Normal,Female,Food and beverages,26.84,9,12.078,253.638,05-29-2019,15,Credit card,241.56,4.761904762,12.078,9.7
674,A,Mandalay,Member,Female,Sports and travel,57.8,5,14.45,303.45,05-03-2019,20,Cash,289,4.761904762,14.45,1.4
675,A,Naypyitaw,Normal,Male,Food and beverages,21.99,5,5.4975,115.4475,06-18-2019,17,Cash,109.95,4.761904762,5.4975,7.6
676,B,Naypyitaw,Normal,Female,Electronic accessories,13.89,3,2.0835,43.7535,06-29-2019,21,Cash,41.67,4.761904762,2.0835,3.7
677,A,Naypyitaw,Member,Male,Food and beverages,83.73,7,29.3055,615.4155,04-10-2019,13,Cash,586.1099999999999,4.761904762,29.3055,3.3
678,B,Mandalay,Normal,Male,Health and beauty,78.2,3,11.73,246.33,04-23-2019,12,Cash,234.60000000000002,4.761904762,11.73,4.3
679,A,Yangon,Member,Male,Food and beverages,78.6,9,35.37,742.77,05-20-2019,18,Ewallet,707.4,4.761904762,35.37,10
680,C,Naypyitaw,Normal,Female,Electronic accessories,6.41,7,2.2435,47.1135,06-02-2019,20,,44.870000000000005,4.761904762,2.2435,1.4
681,B,Yangon,Normal,Male,Sports and travel,65.41,3,9.8115,206.0415,06-29-2019,13,Ewallet,196.23000000000002,4.761904762,9.8115,9.3
682,C,Naypyitaw,Member,Male,Health and beauty,25.82,10,12.91,271.11,06-07-2019,13,Credit card,258.2,4.761904762,12.91,9.5
